id,timestamp,intent,user_utterance,assistant_response,language,locale,channel,device,entities,slots,sentiment,context,action,confirmation_required,follow_up_required,paraphrase_group
155,2025-08-01T11:35:00,home_security,Handle intent: home security.,home_security,en,hi-IN,voice,smart_speaker,{},{},neutral,at_home,home_security,False,False,41ad2a33-501d-4174-b4f1-ff8df768212e
7807,2025-08-03T02:53:24.860492,translation,What’s 'thank you' in Japanese?,Executing 'translate' related task: what’s 'thank you' in japanese?,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,3a69254b-8d5c-4891-96d7-332ecf36107f
3010,2025-08-03T02:53:24.828383,navigate,Navigate to the nearest gas station.,Executing 'navigate' related task: navigate to the nearest gas station.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,513b54b6-f59a-4088-9ce4-970e30c47260
1687,2025-08-03T02:53:24.821341,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8c004a21-851a-4344-a6e4-dcaa25bd6924
11094,2025-08-03T05:52:35.998893,gratitude,Cheers!,Executing 'gratitude' related task: cheers!,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1877ff75-2e98-4fa7-b416-77f1408c4ffe
4015,2025-08-03T02:53:24.835010,weather,Give me the forecast for next week.,Executing 'weather' related task: give me the forecast for next week.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bc0786bb-c4fa-490d-b8dc-488f0e9e0112
7456,2025-08-03T02:53:24.858172,alarm,Set an alarm for 7 AM.,Executing 'alarm' related task: set an alarm for 7 am.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,fa6067e0-dec6-488a-bdb7-e977aaed3aae
12914,2025-08-03T06:08:06.934251,play_song_youtube,Play a song on YouTube,Executing 'play_song_youtube' related task: play a song on youtube,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d7a35820-be10-4557-949d-48446c56d352
3864,2025-08-03T02:53:24.833820,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,24586258-d0e3-44a8-bce8-c3128dfc457e
2734,2025-08-03T02:53:24.826586,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,7af49c4a-d2eb-474b-abfc-1903c876cd23
1896,2025-08-03T02:53:24.822213,news,What's the latest news?,Executing 'news' related task: what's the latest news?,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,c809e6e9-bf30-4cb2-acc1-c6a18d60d05f
5443,2025-08-03T02:53:24.844296,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4ad19c77-8209-4537-8cfb-78ef96e99da9
570,2025-08-03T02:53:24.816579,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,e7c6a88a-793e-4f84-80e5-8f297ea6c2a3
6710,2025-08-03T02:53:24.853244,news,Give me news about technology.,Executing 'news' related task: give me news about technology.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,42583a65-b9e6-4ba7-9f03-3b0902de3417
5855,2025-08-03T02:53:24.847203,news,Show me sports headlines.,Executing 'news' related task: show me sports headlines.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,f8f2e829-e63b-4c3f-9071-08e57bc42080
1817,2025-08-03T02:53:24.821871,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c587605e-867b-417c-beda-83d075a1703e
10258,2025-08-03T02:53:24.876416,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,62478ba3-ee69-48fd-b51b-6b10c443b226
8320,2025-08-03T02:53:24.864124,email,Check my inbox.,Executing 'email' related task: check my inbox.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1b52de1a-f418-4ecc-a38c-c01623569b8d
3395,2025-08-03T02:53:24.831016,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,02de5ee3-8f06-46a4-b81c-760193cc746f
3328,2025-08-03T02:53:24.830536,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,94b44dbd-1132-4e24-957a-f5e5d6d4ccfb
13606,2025-08-03T06:08:06.940125,alarm,Schedule an alarm for evening,Executing 'alarm' related task: schedule an alarm for evening,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,307f4b5a-292a-4d13-963e-889176c478ad
6103,2025-08-03T02:53:24.848968,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,50cc5f0b-cd5d-4f9b-a4c7-3e035409e9eb
2976,2025-08-03T02:53:24.828151,time,How late is it now?,Executing 'time' related task: how late is it now?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,91667a40-effa-41b7-8867-d8583274bbe8
981,2025-08-03T02:53:24.818441,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5f0c9c57-10a0-4c0e-94d2-89853af6cc5d
10493,2025-08-03T02:53:24.877382,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,aece19be-d61d-413d-8ef3-06fb3deda470
191,2025-08-01T12:11:00,messaging,Handle intent: messaging.,messaging,hi,hi-IN,text,phone,{},{},neutral,driving,messaging,False,False,0375414e-85e9-4fe8-aebe-199b2423be61
9332,2025-08-03T02:53:24.871240,messaging,Read my last message.,Executing 'message' related task: read my last message.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1019032a-d7aa-401c-a0a2-3e123cb731f8
5089,2025-08-03T02:53:24.842042,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0c12afb9-62db-4b8d-8613-c3b7883ca63c
700,2025-08-03T02:53:24.817310,call,Call Sarah.,Executing 'call' related task: call sarah.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,21788075-eb8b-4cfb-89ee-c042f0875baf
13306,2025-08-03T06:08:06.938232,open_whatsapp,WhatsApp my friend about party,Executing 'open_whatsapp' related task: whatsapp my friend about party,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,711cd038-0276-4459-8855-0de904c99485
607,2025-08-03T02:53:24.816859,search,Search for Python tutorials.,Executing 'search' related task: search for python tutorials.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,87d405f5-e968-4914-9d24-0d8599cb05c9
12469,2025-08-03T05:52:48.530907,fallback,unintelligible words,Executing 'fallback' related task: unintelligible words,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,120ef4ea-c691-48af-b69a-f0d43e7d72c7
302,2025-08-01T14:02:00,recipe,Handle intent: recipe.,recipe,hi,es-ES,voice,phone,{},{},neutral,at_home,recipe,False,False,47db0074-3937-41ae-8c61-7f82b23d3ddd
3421,2025-08-03T02:53:24.831163,messaging,Text Jessica I’ll be late.,Executing 'message' related task: text jessica i’ll be late.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c27c665f-321e-4a64-accf-b39c26cb0d16
13363,2025-08-03T06:08:06.938569,open_whatsapp,Send 'I'm late' via WhatsApp,Executing 'open_whatsapp' related task: send 'i'm late' via whatsapp,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6e4420ac-d2fe-4df8-b415-1012d13a2419
1061,2025-08-03T02:53:24.818767,navigate,Find a route to the hotel.,Executing 'navigate' related task: find a route to the hotel.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,13bd66e8-837c-4d8c-975f-1727a4afef3a
10758,2025-08-03T05:52:35.997300,translation,What's 'dog' in Japanese?,Executing 'translation' related task: what's 'dog' in japanese?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e7bcf4e8-7795-4d41-bf40-5014ba1f0e9b
3445,2025-08-03T02:53:24.831243,time,What time is it?,Executing 'time' related task: what time is it?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e873505c-e8c9-4cb0-9591-cd69d85b5786
1070,2025-08-03T02:53:24.818804,email,Draft a reply to that email.,Executing 'email' related task: draft a reply to that email.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,ca982e64-12fe-4f07-b3f3-f439412cc579
10717,2025-08-03T05:52:35.997187,translation,Translate this sentence to Spanish,Executing 'translation' related task: translate this sentence to spanish,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,a239ce2f-f12b-40f4-a9b0-1909756b9b75
2206,2025-08-03T02:53:24.823444,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c601a236-8108-4c59-baea-b46dd26fe78a
9436,2025-08-03T02:53:24.871957,time,Tell me the time in New York.,Executing 'time' related task: tell me the time in new york.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f2667dd5-1f27-4cda-b327-526d3591e720
7340,2025-08-03T02:53:24.857472,weather,What's the weather like today?,Executing 'weather' related task: what's the weather like today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,06931542-a60a-4a35-a6a6-f83be39d0f20
8209,2025-08-03T02:53:24.863335,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,f852c643-fc18-47bc-a8a6-f70fb0c7bbfd
7680,2025-08-03T02:53:24.859599,music,Pause the music.,Executing 'music' related task: pause the music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b84c2590-214a-4acf-bb3a-43884bd8f3dd
11313,2025-08-03T05:52:35.999874,games,Play something fun,Executing 'games' related task: play something fun,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a2243cc7-a23a-47c7-8760-8aceaaf2e6ea
4643,2025-08-03T02:53:24.838988,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c66f0b62-af7e-4634-8720-f8dbaca7018e
7684,2025-08-03T02:53:24.859628,music,Play some jazz music.,Executing 'music' related task: play some jazz music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,79f0c4ab-b705-4a3c-bd8e-c25dc4e1588e
12947,2025-08-03T06:08:06.934356,play_song_youtube,Play Indian singers on YouTube,Executing 'play_song_youtube' related task: play indian singers on youtube,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7c2672da-4b94-4c38-9be5-549f3e893227
9008,2025-08-03T02:53:24.868979,search,Find the best pizza near me.,Executing 'search' related task: find the best pizza near me.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,784cf0f9-1ba1-436b-8739-b7710c81755b
7997,2025-08-03T02:53:24.861819,reminder,Remind me to call mom at 5 PM.,Executing 'reminder' related task: remind me to call mom at 5 pm.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,6a33d294-c275-429d-a413-dfd70516c981
11260,2025-08-03T05:52:35.999663,recommendations,Any good movies?,Executing 'recommendations' related task: any good movies?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b52929cf-355a-48dd-bbfb-973947692324
12741,2025-08-03T05:52:48.532519,open_website,Go to a website,Executing 'open_website' related task: go to a website,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b8efb4f2-aaed-469a-a9ed-1144bf929fb2
5601,2025-08-03T02:53:24.845408,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1f7dd576-82f9-4eb8-a33f-61f3b7eb3d7e
9152,2025-08-03T02:53:24.869982,search,Search for Python tutorials.,Executing 'search' related task: search for python tutorials.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1f6204cb-fb9e-4074-a30b-3eb325b47c78
7023,2025-08-03T02:53:24.855425,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bbf9a608-8685-4fb5-b755-ff822ccb48dd
4894,2025-08-03T02:53:24.840895,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c10ee4f0-2ff5-4b50-b73e-c4f579f3c6e9
226,2025-08-01T12:46:00,open_website,Handle intent: open website.,open_website,es,en-GB,text,phone,{},{},positive,at_work,open_website,False,False,40742fd3-6939-4583-b945-5504cd7aa338
3355,2025-08-03T02:53:24.830711,news,Give me news about technology.,Executing 'news' related task: give me news about technology.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,4b624f33-9c1c-4115-bf88-fdbd533fed4b
5896,2025-08-03T02:53:24.847486,news,Give me news about technology.,Executing 'news' related task: give me news about technology.,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,192274e3-b07c-4e8a-b8bd-d6516e928c29
10678,2025-08-03T05:52:35.996960,messaging,Message mom I'm on my way,Executing 'messaging' related task: message mom i'm on my way,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,235f0f19-d102-45f8-ad74-5e187825eb69
8755,2025-08-03T02:53:24.867181,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,0094e5e3-9c35-4981-9fb1-0ed1a2a131fe
3437,2025-08-03T02:53:24.831215,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,323b600e-277b-4d7d-bdee-574989407ddc
1694,2025-08-03T02:53:24.821367,news,What's the latest news?,Executing 'news' related task: what's the latest news?,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,8f80c7fb-8359-4bcf-8944-68b1cb03771f
6894,2025-08-03T02:53:24.854525,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a4dbf56c-4dee-46bf-a5ea-8fc17b09aad4
1046,2025-08-03T02:53:24.818692,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,46c6c6ec-8aa7-4fc2-9d09-830ddceec0d8
3447,2025-08-03T02:53:24.831250,music,Play some jazz music.,Executing 'music' related task: play some jazz music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,54c161b2-e3bc-49bf-bf26-f50686000f86
12758,2025-08-03T05:52:48.532576,open_website,Go to a website,Executing 'open_website' related task: go to a website,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0717f925-b37a-419e-88d8-fc4460cba7e1
8051,2025-08-03T02:53:24.862195,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,34382432-5c13-4335-849c-8d392ee53ffc
9147,2025-08-03T02:53:24.869945,alarm,Set an alarm for 7 AM.,Executing 'alarm' related task: set an alarm for 7 am.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,7416e920-d9d0-485e-83df-36f83ce3ddfa
13605,2025-08-03T06:08:06.940121,alarm,Morning alarm at 6:30,Executing 'alarm' related task: morning alarm at 6:30,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,485be20e-7764-4d5e-8c87-071d6f983a96
10928,2025-08-03T05:52:35.998364,clarification,I didn't get that,Executing 'clarification' related task: i didn't get that,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a391a8db-1e89-46cd-941c-47b100fa786f
11297,2025-08-03T05:52:35.999799,games,Play trivia,Executing 'games' related task: play trivia,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0075bfaf-bf3c-470e-ad82-fd9b78a8bfa1
4736,2025-08-03T02:53:24.839642,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e07a8cbc-df36-456d-8536-4edfb02d3817
4497,2025-08-03T02:53:24.837932,navigate,Navigate to the nearest gas station.,Executing 'navigate' related task: navigate to the nearest gas station.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,01014828-1164-485d-9852-ea07ded6312f
1219,2025-08-03T02:53:24.819429,recipe,How do you make pancakes?,Executing 'recipe' related task: how do you make pancakes?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,52ed02b7-78ed-4e07-a9fa-a47ca4bd43be
6016,2025-08-03T02:53:24.848321,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5e3f57f0-bf65-4494-8c58-4ca675fdea68
9720,2025-08-03T02:53:24.873999,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,981e9ac4-b365-4390-925d-b6d3f34894f4
3988,2025-08-03T02:53:24.834849,messaging,Read my last message.,Executing 'message' related task: read my last message.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1f6b2b8b-fa7e-4ca4-b8f7-e88d39ccd4c8
4912,2025-08-03T02:53:24.841008,alarm,Wake me up at 6 tomorrow.,Executing 'alarm' related task: wake me up at 6 tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,25f3fbea-0866-4d57-9f2e-aac6c3697aa8
9493,2025-08-03T02:53:24.872857,weather,Give me the forecast for next week.,Executing 'weather' related task: give me the forecast for next week.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,3c363b25-4bc1-442c-9cea-435fa2f294ce
4494,2025-08-03T02:53:24.837912,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,17d08d54-74a4-4cf3-a8ae-3b09601bd45b
6945,2025-08-03T02:53:24.854886,reminder,Remind me to call mom at 5 PM.,Executing 'reminder' related task: remind me to call mom at 5 pm.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,8c2a28ca-3cc4-48f4-8607-376c6502c101
5700,2025-08-03T02:53:24.846112,weather,What's the weather like today?,Executing 'weather' related task: what's the weather like today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5f4a80e1-c0da-4fb1-b4de-2ceee0fab87c
8353,2025-08-03T02:53:24.864346,time,What time is it?,Executing 'time' related task: what time is it?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,77cabf66-3faf-4da8-9a90-1f3bcb9a5edb
12260,2025-08-03T05:52:36.003362,greeting,What's going on?,Executing 'greeting' related task: what's going on?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,97fbb9ae-9293-4dc7-9f76-21837dfa274b
957,2025-08-03T02:53:24.818352,call,Call Sarah.,Executing 'call' related task: call sarah.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5657932d-8a5b-4183-950b-c3677259eb4a
11984,2025-08-03T05:52:36.002254,notes,Save a quick note,Executing 'notes' related task: save a quick note,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,34c72eff-88cc-4699-9f44-a3179d08a272
11427,2025-08-03T05:52:36.000303,audiobook,Continue audiobook,Executing 'audiobook' related task: continue audiobook,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,cd0407eb-c919-42ce-ad80-c5d1e0bcdb5b
2870,2025-08-03T02:53:24.827529,time,How late is it now?,Executing 'time' related task: how late is it now?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,eefd490e-a2e2-4640-ac17-580c138cd812
11970,2025-08-03T05:52:36.002213,notes,New note,Executing 'notes' related task: new note,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a8abcecb-6025-4636-98aa-51a19b75bec5
4434,2025-08-03T02:53:24.836981,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b45e52af-983e-47d6-9c1b-38d3c50e055d
4974,2025-08-03T02:53:24.841373,email,Send an email to John.,Executing 'email' related task: send an email to john.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,dc2cbc1f-c8bb-4f5a-bfd6-6315b5dfbc85
2962,2025-08-03T02:53:24.828070,messaging,Text Jessica I’ll be late.,Executing 'message' related task: text jessica i’ll be late.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,608ecc3a-c06e-45b7-b3c8-6fe8d8ed9a51
2201,2025-08-03T02:53:24.823420,translation,Translate this sentence to French.,Executing 'translate' related task: translate this sentence to french.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,77a2ccdb-9368-4a0b-ae94-565df0ae5af9
99,2025-08-01T10:39:00,fact,Handle intent: fact.,fact,fr,en-US,text,phone,{},{},positive,in_transit,fact,False,False,3f429ada-b34e-44d4-8ecc-f2f7ebebe052
13428,2025-08-03T06:08:06.939102,email,Schedule email to be sent tomorrow,Executing 'email' related task: schedule email to be sent tomorrow,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,53bf5468-c50d-4030-ab20-0fa4f0fda2fd
2558,2025-08-03T02:53:24.825360,alarm,Set an alarm for 7 AM.,Executing 'alarm' related task: set an alarm for 7 am.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,00ac1906-8780-4c5b-b5a6-3a41fa9b018b
11376,2025-08-03T05:52:36.000090,games,Let's play a game,Executing 'games' related task: let's play a game,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5b95f2a4-884e-41eb-a676-39255f790861
8446,2025-08-03T02:53:24.865005,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6b48dcec-307c-4636-9f65-2ad60a330441
12116,2025-08-03T05:52:36.002727,timer,Timer for 5 minutes,Executing 'timer' related task: timer for 5 minutes,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0fe4c52d-eb43-48ad-a6be-643711a2ba72
4200,2025-08-03T02:53:24.836017,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a5be1cb7-d59e-45b6-8aba-8d700dad4467
9638,2025-08-03T02:53:24.873659,email,Check my inbox.,Executing 'email' related task: check my inbox.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,ff6d6168-b126-4a9f-b9eb-37c78239e7d9
5540,2025-08-03T02:53:24.844980,call,Call Sarah.,Executing 'call' related task: call sarah.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,11d6d954-9e14-42be-a612-0925b0b5ee99
1649,2025-08-03T02:53:24.821194,alarm,Wake me up at 6 tomorrow.,Executing 'alarm' related task: wake me up at 6 tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,52a49ba5-4beb-4881-8615-8f80603ba50e
12875,2025-08-03T06:08:06.934141,get_info_subject,Tell me the story of Ramayana,Executing 'get_info_subject' related task: tell me the story of ramayana,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bb998cbe-e72b-4355-9f37-7d6864f82c6e
12916,2025-08-03T06:08:06.934256,play_song_youtube,Play a funny song video,Executing 'play_song_youtube' related task: play a funny song video,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,34f05362-9dbd-400b-bc89-15846d307a3d
12184,2025-08-03T05:52:36.003000,chitchat,What's your favorite color?,Executing 'chitchat' related task: what's your favorite color?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0e33d082-27d2-4a54-ad5b-3345a7f6627a
9889,2025-08-03T02:53:24.874795,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,078b6bc8-e1ca-411f-99e6-f1758e619a47
11384,2025-08-03T05:52:36.000118,games,Play something fun,Executing 'games' related task: play something fun,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1003f348-0188-4915-a2c5-b7817b2d5561
6198,2025-08-03T02:53:24.849649,search,Look up the Eiffel Tower.,Executing 'search' related task: look up the eiffel tower.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,314fca13-90e5-4c15-a968-9ecaf0448281
6296,2025-08-03T02:53:24.850340,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,42699dc6-6b3b-4f7c-bc3b-aeee8cf12445
4500,2025-08-03T02:53:24.837951,time,How late is it now?,Executing 'time' related task: how late is it now?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c2c40ef9-b77c-408d-a94b-f22bbafe631b
1155,2025-08-03T02:53:24.819179,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,2627a3ae-a50f-4d78-bf66-52431419c13d
2256,2025-08-03T02:53:24.823632,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,c9ae2581-1e03-4e09-8d3c-cfabc06284bb
9875,2025-08-03T02:53:24.874727,weather,Give me the forecast for next week.,Executing 'weather' related task: give me the forecast for next week.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d01fd1f5-0f11-4dd2-a610-50a045d98d21
3171,2025-08-03T02:53:24.829467,time,Tell me the time in New York.,Executing 'time' related task: tell me the time in new york.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,27b9bf1e-874b-435f-9623-b4945cacc9d0
7401,2025-08-03T02:53:24.857824,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,be609a5b-e174-467d-a82e-2bf4e5d4d058
10249,2025-08-03T02:53:24.876360,alarm,Wake me up at 6 tomorrow.,Executing 'alarm' related task: wake me up at 6 tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,8a553d68-b16f-426f-adec-3763b41cdcdf
7159,2025-08-03T02:53:24.856368,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4abb0023-2c45-4357-b510-bb29ebc65b0a
12283,2025-08-03T05:52:36.003474,greeting,Hi there,Executing 'greeting' related task: hi there,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,375cfeda-bf5e-4070-8b5b-eda3329f4079
3109,2025-08-03T02:53:24.829061,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1eb96091-8eb2-4fd8-a590-854d78bffdf6
4549,2025-08-03T02:53:24.838298,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,68abaedf-5d6d-42ad-8c86-85325ce88e0c
11916,2025-08-03T05:52:36.002051,notes,New note,Executing 'notes' related task: new note,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bdf3aa89-eda8-4209-be69-512f47266d6e
